provider,screener_name,scan_id,provider_id,status,stocks_count,error_message
Trendlyne,Near 52 Week Low,near-52-week-low,24714,SUCCESS,100,
Trendlyne,New quarterly low today,new-quarterly-low-today,224617,SUCCESS,100,
Trendlyne,New 1 week high today,new-1-week-high-today,224581,SUCCESS,100,
Trendlyne,New 6-month low today,new-6-month-low-today,224618,SUCCESS,100,
Trendlyne,New 1 month high today,new-1-month-high-today,224584,SUCCESS,100,
Trendlyne,Volume Shockers,volume-shockers,24715,SUCCESS,100,
Trendlyne,New 52 week low today,new-52-week-low-today,25865,SUCCESS,100,
Trendlyne,New quarterly high today,new-quarterly-high-today,224587,SUCCESS,100,
Trendlyne,New 3-year low today,new-3-year-low-today,224628,SUCCESS,88,
Trendlyne,New 6-month high today,new-6-month-high-today,224590,SUCCESS,100,
Trendlyne,"High volume, High Gain","high-volume,-high-gain",24716,SUCCESS,100,
Trendlyne,New 52 week high today,new-52-week-high-today,25866,SUCCESS,100,
Trendlyne,New 5-year low today,new-5-year-low-today,224632,SUCCESS,68,
Trendlyne,"High volume, Top Losers","high-volume,-top-losers",24717,SUCCESS,100,
Trendlyne,New 10-year low today,new-10-year-low-today,224634,SUCCESS,56,
Trendlyne,New 3-year high today,new-3-year-high-today,224601,SUCCESS,100,
Trendlyne,New 5-year high today,new-5-year-high-today,224612,SUCCESS,100,
Trendlyne,Top gainers of the quarter,top-gainers-of-the-quarter,442237,SUCCESS,100,
Trendlyne,Top losers of the past 10 years,top-losers-of-the-past-10-years,358905,SUCCESS,100,
Trendlyne,Top losers of the past 5 years,top-losers-of-the-past-5-years,358904,SUCCESS,100,
Trendlyne,Top losers of the past 3 years,top-losers-of-the-past-3-years,358903,SUCCESS,100,
Trendlyne,Top losers of the past 1 year,top-losers-of-the-past-1-year,358902,SUCCESS,100,
Trendlyne,Top losers of the past 6-months,top-losers-of-the-past-6-months,442244,SUCCESS,100,
Trendlyne,Top losers of the quarter,top-losers-of-the-quarter,358900,SUCCESS,100,
Trendlyne,Top gainers of the past 10 years,top-gainers-of-the-past-10-years,358892,SUCCESS,100,
Trendlyne,Top gainers of the past 5 years,top-gainers-of-the-past-5-years,358891,SUCCESS,100,
Trendlyne,Top gainers of the past 3 years,top-gainers-of-the-past-3-years,358890,SUCCESS,100,
Trendlyne,Top gainers of the past 1 year,top-gainers-of-the-past-1-year,358889,SUCCESS,100,
Trendlyne,Top gainers of the past 6-months,top-gainers-of-the-past-6-months,358888,SUCCESS,100,
Trendlyne,Stocks trading within 5% of their week high,stocks-trading-within-5%-of-their-week-high,224641,SUCCESS,100,
Trendlyne,Rising Delivery Percentage Compared to Prev Day,rising-delivery-percentage-compared-to-prev-day,9844,SUCCESS,100,
Trendlyne,High Delivery Percentage,high-delivery-percentage,9588,SUCCESS,100,
Trendlyne,"Rising Delivery Percentage Compared to Previous Day and Month, Strong Volumes","rising-delivery-percentage-compared-to-previous-day-and-month,-strong-volumes",9589,SUCCESS,100,
Trendlyne,"Rising Delivery Percentage compared to Previous Day and Month, and Rising Momentum Score (Subscription)","rising-delivery-percentage-compared-to-previous-day-and-month,-and-rising-momentum-score-(subscription)",10663,SUCCESS,29,
Trendlyne,Delivery Screener: 20% Higher Delivery over the Week compared to Month,delivery-screener:-20%-higher-delivery-over-the-week-compared-to-month,10118,SUCCESS,100,
Trendlyne,30 min MACD Crossover Above Signal Line,30-min-macd-crossover-above-signal-line,756398,SUCCESS,100,
Trendlyne,1H MACD Crossover Above Signal Line,1h-macd-crossover-above-signal-line,756399,SUCCESS,100,
Trendlyne,2H MACD Crossover Above Signal Line,2h-macd-crossover-above-signal-line,756400,SUCCESS,100,
Trendlyne,15 min MACD Crossover Above Signal Line,15-min-macd-crossover-above-signal-line,756397,SUCCESS,100,
Trendlyne,MACD Crossover Above Signal Line,macd-crossover-above-signal-line,22717,SUCCESS,100,
Trendlyne,Positive Breakout First Resistance ( LTP > R1),positive-breakout-first-resistance-(-ltp->-r1),24728,SUCCESS,0,
Trendlyne,Positive Breakout Second Resistance  ( LTP > R2),positive-breakout-second-resistance-(-ltp->-r2),24729,SUCCESS,0,
Trendlyne,Positive Breakout Third Resistance ( LTP > R3),positive-breakout-third-resistance-(-ltp->-r3),24730,SUCCESS,0,
Trendlyne,Relative Strength Index (RSI) Bullish,relative-strength-index-(rsi)-bullish,5388,SUCCESS,72,
Trendlyne,15 min Relative Strength Index (RSI) bullish,15-min-relative-strength-index-(rsi)-bullish,756409,SUCCESS,50,
Trendlyne,30 min Relative Strength Index (RSI) bullish,30-min-relative-strength-index-(rsi)-bullish,756410,SUCCESS,0,
Trendlyne,1H Relative Strength Index (RSI) bullish,1h-relative-strength-index-(rsi)-bullish,756411,SUCCESS,0,
Trendlyne,2H Relative Strength Index (RSI) bullish,2h-relative-strength-index-(rsi)-bullish,756412,SUCCESS,0,
Trendlyne,Price above Pivot,price-above-pivot,258543,SUCCESS,100,
Trendlyne,2H ROC Trending Up,2h-roc-trending-up,756528,SUCCESS,0,
Trendlyne,1H Williams %R Bullish,1h-williams-%r-bullish,756495,SUCCESS,0,
Trendlyne,2H Williams %R Bullish,2h-williams-%r-bullish,756496,SUCCESS,0,
Trendlyne,15 min ADX Bullish Divergence,15-min-adx-bullish-divergence,756501,SUCCESS,100,
Trendlyne,30 min ADX Bullish Divergence,30-min-adx-bullish-divergence,756502,SUCCESS,100,
Trendlyne,1H ADX Bullish Divergence,1h-adx-bullish-divergence,756503,SUCCESS,100,
Trendlyne,2H ADX Bullish Divergence,2h-adx-bullish-divergence,756504,SUCCESS,100,
Trendlyne,15 min ROC Trending Up,15-min-roc-trending-up,756525,SUCCESS,100,
Trendlyne,30 min ROC Trending Up,30-min-roc-trending-up,756526,SUCCESS,0,
Trendlyne,1H ROC Trending Up,1h-roc-trending-up,756527,SUCCESS,0,
Trendlyne,30 min Williams %R Bullish,30-min-williams-%r-bullish,756494,SUCCESS,0,
Trendlyne,15 min CCI Trending Up,15-min-cci-trending-up,756541,SUCCESS,100,
Trendlyne,30 min CCI Trending Up,30-min-cci-trending-up,756542,SUCCESS,0,
Trendlyne,1H CCI Trending Up,1h-cci-trending-up,756543,SUCCESS,0,
Trendlyne,2H CCI Trending Up,2h-cci-trending-up,756544,SUCCESS,0,
Trendlyne,15 min CCI Bullish,15-min-cci-bullish,756549,SUCCESS,100,
Trendlyne,30 min CCI Bullish,30-min-cci-bullish,756550,SUCCESS,0,
Trendlyne,1H CCI Bullish,1h-cci-bullish,756551,SUCCESS,0,
Trendlyne,2H CCI Bullish,2h-cci-bullish,756552,SUCCESS,0,
Trendlyne,Overbought by 2H Money Flow Index (MFI),overbought-by-2h-money-flow-index-(mfi),756424,SUCCESS,100,
Trendlyne,30 min Bollinger Band Breakout,30-min-bollinger-band-breakout,756446,SUCCESS,83,
Trendlyne,Price crossed above 2H Bollinger Band Central Line,price-crossed-above-2h-bollinger-band-central-line,756440,SUCCESS,100,
Trendlyne,Price crossed above 1H Bollinger Band Central Line,price-crossed-above-1h-bollinger-band-central-line,756439,SUCCESS,100,
Trendlyne,Price crossed above 30 min Bollinger Band Central Line,price-crossed-above-30-min-bollinger-band-central-line,756438,SUCCESS,100,
Trendlyne,Price crossed above 15 min Bollinger Band Central Line,price-crossed-above-15-min-bollinger-band-central-line,756437,SUCCESS,100,
Trendlyne,Price crossed above 2H Bollinger Band,price-crossed-above-2h-bollinger-band,756432,SUCCESS,100,
Trendlyne,Price crossed above 1H Bollinger Band,price-crossed-above-1h-bollinger-band,756431,SUCCESS,100,
Trendlyne,Overbought by 30 min Money Flow Index (MFI),overbought-by-30-min-money-flow-index-(mfi),756422,SUCCESS,100,
Trendlyne,Overbought by 1H Money Flow Index (MFI),overbought-by-1h-money-flow-index-(mfi),756423,SUCCESS,100,
Trendlyne,15 min Bollinger Band Breakout,15-min-bollinger-band-breakout,756445,SUCCESS,100,
Trendlyne,Price crossed above 30 min Bollinger Band,price-crossed-above-30-min-bollinger-band,756430,SUCCESS,100,
Trendlyne,Price crossed above 15 min Bollinger Band,price-crossed-above-15-min-bollinger-band,756429,SUCCESS,100,
Trendlyne,Overbought by 15 min Money Flow Index (MFI),overbought-by-15-min-money-flow-index-(mfi),756421,SUCCESS,100,
Trendlyne,15 min Williams %R crossed -20 from below,15-min-williams-%r-crossed--20-from-below,756489,SUCCESS,68,
Trendlyne,30 min Williams %R crossed -20 from below,30-min-williams-%r-crossed--20-from-below,756490,SUCCESS,0,
Trendlyne,1H Williams %R crossed -20 from below,1h-williams-%r-crossed--20-from-below,756491,SUCCESS,0,
Trendlyne,30 min MACD Crossover below Signal Line,30-min-macd-crossover-below-signal-line,756402,SUCCESS,100,
Trendlyne,15 min MACD Crossover below Signal Line,15-min-macd-crossover-below-signal-line,756401,SUCCESS,100,
Trendlyne,1H MACD Crossover below Signal Line,1h-macd-crossover-below-signal-line,756403,SUCCESS,100,
Trendlyne,2H MACD Crossover below Signal Line,2h-macd-crossover-below-signal-line,756404,SUCCESS,100,
Trendlyne,MACD Crossover Below Signal Line,macd-crossover-below-signal-line,22719,SUCCESS,100,
Trendlyne,Relative Strength Index (RSI) Bearish,relative-strength-index-(rsi)-bearish,5389,SUCCESS,42,
Trendlyne,15 min Relative Strength Index (RSI) Bearish,15-min-relative-strength-index-(rsi)-bearish,756405,SUCCESS,23,
Trendlyne,30 min Relative Strength Index (RSI) Bearish,30-min-relative-strength-index-(rsi)-bearish,756406,SUCCESS,0,
Trendlyne,1H Relative Strength Index (RSI) Bearish,1h-relative-strength-index-(rsi)-bearish,756407,SUCCESS,0,
Trendlyne,2H Relative Strength Index (RSI) Bearish,2h-relative-strength-index-(rsi)-bearish,756408,SUCCESS,0,
Trendlyne,Negative Breakdown First Support (LTP < S1),negative-breakdown-first-support-(ltp-<-s1),24733,SUCCESS,0,
Trendlyne,Negative Breakdown Second Support (LTP < S2),negative-breakdown-second-support-(ltp-<-s2),24732,SUCCESS,0,
Trendlyne,Negative Breakdown Third Support (LTP < S3),negative-breakdown-third-support-(ltp-<-s3),24731,SUCCESS,1,
Trendlyne,Price Below Pivot,price-below-pivot,258545,SUCCESS,100,
Trendlyne,2H ROC Trending Down,2h-roc-trending-down,756532,SUCCESS,0,
Trendlyne,1H Williams Trending Down,1h-williams-trending-down,756483,SUCCESS,0,
Trendlyne,2H Williams Trending Down,2h-williams-trending-down,756484,SUCCESS,0,
Trendlyne,15 min ADX Bearish Divergence,15-min-adx-bearish-divergence,756497,SUCCESS,100,
Trendlyne,30 min ADX Bearish Divergence,30-min-adx-bearish-divergence,756498,SUCCESS,100,
Trendlyne,1H ADX Bearish Divergence,1h-adx-bearish-divergence,756499,SUCCESS,100,
Trendlyne,2H ADX Bearish Divergence,2h-adx-bearish-divergence,756500,SUCCESS,100,
Trendlyne,15 min ROC Trending Down,15-min-roc-trending-down,756529,SUCCESS,100,
Trendlyne,30 min ROC Trending Down,30-min-roc-trending-down,756530,SUCCESS,0,
Trendlyne,1H ROC Trending Down,1h-roc-trending-down,756531,SUCCESS,0,
Trendlyne,30 min Williams Trending Down,30-min-williams-trending-down,756482,SUCCESS,0,
Trendlyne,15 min CCI Trending Down,15-min-cci-trending-down,756545,SUCCESS,100,
Trendlyne,30 min CCI Trending Down,30-min-cci-trending-down,756546,SUCCESS,0,
Trendlyne,1H CCI Trending Down,1h-cci-trending-down,756547,SUCCESS,0,
Trendlyne,2H CCI Trending Down,2h-cci-trending-down,756548,SUCCESS,0,
Trendlyne,15 min CCI Bearish,15-min-cci-bearish,756553,SUCCESS,43,
Trendlyne,30 min CCI Bearish,30-min-cci-bearish,756554,SUCCESS,0,
Trendlyne,1H CCI Bearish,1h-cci-bearish,756555,SUCCESS,0,
Trendlyne,2H CCI Bearish,2h-cci-bearish,756556,SUCCESS,0,
Trendlyne,Oversold by 2H Money Flow Index (MFI),oversold-by-2h-money-flow-index-(mfi),756420,SUCCESS,100,
Trendlyne,30 min Bollinger Band Breakdown,30-min-bollinger-band-breakdown,756450,SUCCESS,41,
Trendlyne,1H Bollinger Band Breakdown,1h-bollinger-band-breakdown,756451,SUCCESS,24,
Trendlyne,2H Bollinger Band Breakdown,2h-bollinger-band-breakdown,756452,SUCCESS,29,
Trendlyne,15 min Supertrend Signal changed to Sell,15-min-supertrend-signal-changed-to-sell,756457,SUCCESS,90,
Trendlyne,Price crossed below 2H Bollinger Band Central Line,price-crossed-below-2h-bollinger-band-central-line,756444,SUCCESS,100,
Trendlyne,Price crossed below 1H Bollinger Band Central Line,price-crossed-below-1h-bollinger-band-central-line,756443,SUCCESS,100,
Trendlyne,Price crossed below 30 min Bollinger Band Central Line,price-crossed-below-30-min-bollinger-band-central-line,756442,SUCCESS,100,
Trendlyne,Oversold by 30 min Money Flow Index (MFI),oversold-by-30-min-money-flow-index-(mfi),756418,SUCCESS,100,
Trendlyne,Oversold by 1H Money Flow Index (MFI),oversold-by-1h-money-flow-index-(mfi),756419,SUCCESS,100,
Trendlyne,15 min Bollinger Band Breakdown,15-min-bollinger-band-breakdown,756449,SUCCESS,100,
Trendlyne,Price crossed below 15 min Bollinger Band Central Line,price-crossed-below-15-min-bollinger-band-central-line,756441,SUCCESS,100,
Trendlyne,Price crossed below 2H Bollinger Band,price-crossed-below-2h-bollinger-band,756436,SUCCESS,90,
Trendlyne,Price crossed below 1H Bollinger Band,price-crossed-below-1h-bollinger-band,756435,SUCCESS,92,
Trendlyne,Price crossed below 30 min Bollinger Band,price-crossed-below-30-min-bollinger-band,756434,SUCCESS,100,
Trendlyne,Price crossed below 15 min Bollinger Band,price-crossed-below-15-min-bollinger-band,756433,SUCCESS,100,
Trendlyne,Oversold by 15 min Money Flow Index (MFI),oversold-by-15-min-money-flow-index-(mfi),756417,SUCCESS,100,
Trendlyne,Dragonfly Doji (Bullish Reversal),dragonfly-doji-(bullish-reversal),5906,SUCCESS,100,
Trendlyne,Bullish Engulfing Pattern (Bullish Reversal),bullish-engulfing-pattern-(bullish-reversal),5892,SUCCESS,82,
Trendlyne,White Marubozu Candlestick (Bullish),white-marubozu-candlestick-(bullish),5899,SUCCESS,100,
Trendlyne,Bullish Kicking (Bullish Reversal),bullish-kicking-(bullish-reversal),5891,SUCCESS,0,
Trendlyne,Upside Tasuki Gap (Bullish Continuation),upside-tasuki-gap-(bullish-continuation),5888,SUCCESS,1,
Trendlyne,Morning Star (Bullish Reversal),morning-star-(bullish-reversal),5898,SUCCESS,14,
Trendlyne,Piercing Line (Bullish Reversal),piercing-line-(bullish-reversal),5897,SUCCESS,15,
Trendlyne,Bullish Harami  (Bullish Reversal),bullish-harami-(bullish-reversal),5905,SUCCESS,100,
Trendlyne,Inverted Hammer (Bullish Reversal),inverted-hammer-(bullish-reversal),5885,SUCCESS,84,
Trendlyne,Hammer (Bullish Reversal),hammer-(bullish-reversal),5889,SUCCESS,74,
Trendlyne,Three White Soldiers (Bullish Reversal),three-white-soldiers-(bullish-reversal),5902,SUCCESS,3,
Trendlyne,Abandoned Baby Bottom or Bullish Abandoned Baby (Bullish Reversal),abandoned-baby-bottom-or-bullish-abandoned-baby-(bullish-reversal),5890,SUCCESS,0,
Trendlyne,Bullish Harami Cross (Bullish Reversal),bullish-harami-cross-(bullish-reversal),5887,SUCCESS,57,
Trendlyne,Bearish Engulfing (Bearish Reversal),bearish-engulfing-(bearish-reversal),5893,SUCCESS,100,
Trendlyne,Black Marubozu (Bearish),black-marubozu-(bearish),5896,SUCCESS,100,
Trendlyne,Abandoned Baby Top or Bearish Abandoned Baby (Bearish Reversal),abandoned-baby-top-or-bearish-abandoned-baby-(bearish-reversal),5903,SUCCESS,0,
Trendlyne,Downside Tasuki Gap (Bearish Continuation),downside-tasuki-gap-(bearish-continuation),5900,SUCCESS,0,
Trendlyne,Identical Three Crows (Bearish Reversal),identical-three-crows-(bearish-reversal),5884,SUCCESS,4,
Trendlyne,Darkcloud cover (Bearish Reversal),darkcloud-cover-(bearish-reversal),5895,SUCCESS,28,
Trendlyne,Bearish Harami (Bearish Reversal),bearish-harami-(bearish-reversal),5894,SUCCESS,100,
Trendlyne,Bearish Harami Cross (Bearish Reversal),bearish-harami-cross-(bearish-reversal),5886,SUCCESS,47,
Trendlyne,Shooting Star (Bearish Reversal),shooting-star-(bearish-reversal),5904,SUCCESS,100,
Trendlyne,Hanging Man (Bearish Reversal),hanging-man-(bearish-reversal),5901,SUCCESS,100,
Trendlyne,Relative Outperformance versus Nifty50 over 1 Week,relative-outperformance-versus-nifty50-over-1-week,79711,SUCCESS,100,
Trendlyne,Relative Outperformance versus Nifty50 over 1 Month,relative-outperformance-versus-nifty50-over-1-month,79710,SUCCESS,100,
Trendlyne,Relative Outperformance versus Nifty500 over 1 Week,relative-outperformance-versus-nifty500-over-1-week,231024,SUCCESS,100,
Trendlyne,Relative Outperformance versus Nifty500 over 1 Month,relative-outperformance-versus-nifty500-over-1-month,231325,SUCCESS,100,
Trendlyne,Relative Outperformance versus Sensex over 1 Week,relative-outperformance-versus-sensex-over-1-week,230994,SUCCESS,100,
Trendlyne,Relative Outperformance versus Sensex over 1 Month,relative-outperformance-versus-sensex-over-1-month,231302,SUCCESS,100,
Trendlyne,Relative Outperformance versus Sector over 1 Week,relative-outperformance-versus-sector-over-1-week,186840,SUCCESS,100,
Trendlyne,Relative Outperformance versus Sector over 1 Month,relative-outperformance-versus-sector-over-1-month,385663,SUCCESS,100,
Trendlyne,Relative Outperformance versus Industry over 1 Week,relative-outperformance-versus-industry-over-1-week,385658,SUCCESS,100,
Trendlyne,Relative Outperformance versus Industry over 1 Month,relative-outperformance-versus-industry-over-1-month,385659,SUCCESS,100,
Trendlyne,Relative Underperformance versus Nifty50 over 1 Week,relative-underperformance-versus-nifty50-over-1-week,79728,SUCCESS,100,
Trendlyne,Relative Underperformance versus Nifty50 over 1 Month,relative-underperformance-versus-nifty50-over-1-month,79724,SUCCESS,100,
Trendlyne,Relative Underperformance versus Nifty500 over 1 Week,relative-underperformance-versus-nifty500-over-1-week,231110,SUCCESS,100,
Trendlyne,Relative Underperformance versus Nifty500 over 1 Month,relative-underperformance-versus-nifty500-over-1-month,385690,SUCCESS,100,
Trendlyne,Relative Underperformance versus Sensex over 1 Week,relative-underperformance-versus-sensex-over-1-week,385668,SUCCESS,100,
Trendlyne,Relative Underperformance versus Sensex over 1 Month,relative-underperformance-versus-sensex-over-1-month,385670,SUCCESS,100,
Trendlyne,Relative Underperformance versus Sector over 1 Week,relative-underperformance-versus-sector-over-1-week,198018,SUCCESS,100,
Trendlyne,Relative Underperformance versus Sector over 1 Month,relative-underperformance-versus-sector-over-1-month,385676,SUCCESS,100,
Trendlyne,Relative Underperformance versus Industry over 1 Week,relative-underperformance-versus-industry-over-1-week,353470,SUCCESS,100,
Trendlyne,Relative Underperformance versus Industry over 1 Month,relative-underperformance-versus-industry-over-1-month,385673,SUCCESS,100,
Trendlyne,Upcoming results with Rising Delivery Volumes,upcoming-results-with-rising-delivery-volumes,48091,SUCCESS,36,
Trendlyne,Current Price above 5Day EMA,current-price-above-5day-ema,35316,SUCCESS,100,
Trendlyne,Current Price above 10Day EMA,current-price-above-10day-ema,35319,SUCCESS,100,
Trendlyne,Current Price above 12Day EMA,current-price-above-12day-ema,35321,SUCCESS,100,
Trendlyne,Current Price above 50Day EMA,current-price-above-50day-ema,35325,SUCCESS,100,
Trendlyne,Current Price above 100Day EMA,current-price-above-100day-ema,35326,SUCCESS,100,
Trendlyne,Golden Cross Made Today,golden-cross-made-today,434325,SUCCESS,11,
Trendlyne,Positive Breakout - Short Trend,positive-breakout---short-trend,24866,SUCCESS,100,
Trendlyne,Positive Breakout - Medium Trend,positive-breakout---medium-trend,24867,SUCCESS,100,
Trendlyne,"Price crossing above SMA20 today, and greater than SMA5","price-crossing-above-sma20-today,-and-greater-than-sma5",10554,SUCCESS,100,
Trendlyne,"30 Day SMA crossing over 200 Day SMA, and current price greater than open","30-day-sma-crossing-over-200-day-sma,-and-current-price-greater-than-open",7589,SUCCESS,100,
Trendlyne,Rising Momentum: Momentum Score Weekly Gainers,rising-momentum:-momentum-score-weekly-gainers,6160,SUCCESS,100,
Trendlyne,Significant Jump in Momentum Score,significant-jump-in-momentum-score,334854,SUCCESS,100,
Trendlyne,"Strong Momentum: Price above short, medium and long term moving averages","strong-momentum:-price-above-short,-medium-and-long-term-moving-averages",36288,SUCCESS,100,
Trendlyne,Securities seeing short covering,securities-seeing-short-covering,208625,SUCCESS,60,
Trendlyne,Securities seeing a long buildup,securities-seeing-a-long-buildup,208626,SUCCESS,100,
Trendlyne,"Stocks with high FnO put to call ratio or PCR, indicating a bearish sentiment","stocks-with-high-fno-put-to-call-ratio-or-pcr,-indicating-a-bearish-sentiment",208614,SUCCESS,2,
Trendlyne,"High performing, Short-term screener with Piotroski Score, SMA and RSI","high-performing,-short-term-screener-with-piotroski-score,-sma-and-rsi",5779,SUCCESS,7,
Trendlyne,Results in the last two days with YoY and QoQ Net Profit Growth,results-in-the-last-two-days-with-yoy-and-qoq-net-profit-growth,18792,SUCCESS,8,
Trendlyne,Results Screener: Stocks with upcoming results which are seeing positive shifts in share price,results-screener:-stocks-with-upcoming-results-which-are-seeing-positive-shifts-in-share-price,15697,SUCCESS,100,
Trendlyne,Current Price below 5Day EMA,current-price-below-5day-ema,35336,SUCCESS,100,
Trendlyne,Current Price below 10Day EMA,current-price-below-10day-ema,35337,SUCCESS,100,
Trendlyne,Current Price below 12Day EMA,current-price-below-12day-ema,35338,SUCCESS,100,
Trendlyne,Current Price below 26Day EMA,current-price-below-26day-ema,35341,SUCCESS,100,
Trendlyne,Current Price below 100Day EMA,current-price-below-100day-ema,35343,SUCCESS,100,
Trendlyne,Negative Breakouts - Short Trend,negative-breakouts---short-trend,24871,SUCCESS,100,
Trendlyne,Negative Breakout - Medium Trend,negative-breakout---medium-trend,24872,SUCCESS,100,
Trendlyne,Death Cross,death-cross,24870,SUCCESS,100,
Trendlyne,Securities seeing a short build-up,securities-seeing-a-short-build-up,208631,SUCCESS,29,
Trendlyne,"Stocks with low FnO put to call ratio or PCR, indicating a bullish sentiment","stocks-with-low-fno-put-to-call-ratio-or-pcr,-indicating-a-bullish-sentiment",208613,SUCCESS,27,
Trendlyne,PE higher than Industry PE,pe-higher-than-industry-pe,178571,SUCCESS,100,
Trendlyne,PE less than Industry PE,pe-less-than-industry-pe,178573,SUCCESS,100,
Trendlyne,PE higher than sector PE,pe-higher-than-sector-pe,222865,SUCCESS,100,
Trendlyne,PE less than Industry PE and High Forecaster Upside,pe-less-than-industry-pe-and-high-forecaster-upside,182100,SUCCESS,62,
Trendlyne,Price to Book Value (P/BV) higher than Industry Price to Book Value (P/BV),price-to-book-value-(p/bv)-higher-than-industry-price-to-book-value-(p/bv),218262,SUCCESS,100,
Trendlyne,Price to Book Value (P/BV) less than Sector Price to Book Value (P/BV),price-to-book-value-(p/bv)-less-than-sector-price-to-book-value-(p/bv),218265,SUCCESS,100,
Trendlyne,ROCE (Return on Capital Employed) higher than Industry ROCE,roce-(return-on-capital-employed)-higher-than-industry-roce,218473,SUCCESS,100,
Trendlyne,ROCE (Return on Capital Employed) less than Industry ROCE,roce-(return-on-capital-employed)-less-than-industry-roce,218470,SUCCESS,100,
Trendlyne,ROCE (Return on Capital Employed) higher than Sector ROCE,roce-(return-on-capital-employed)-higher-than-sector-roce,218266,SUCCESS,100,
Trendlyne,ROE (Return on Equity) is higher than Industry ROE,roe-(return-on-equity)-is-higher-than-industry-roe,218481,SUCCESS,100,
Trendlyne,ROE (Return on Equity) is lower than Industry ROE,roe-(return-on-equity)-is-lower-than-industry-roe,218482,SUCCESS,100,
Trendlyne,ROE (Return on Equity) is higher than Sector ROE,roe-(return-on-equity)-is-higher-than-sector-roe,218476,SUCCESS,100,
Trendlyne,ROA (Return on Assets) higher than Industry ROA,roa-(return-on-assets)-higher-than-industry-roa,218489,SUCCESS,100,
Trendlyne,ROE (Return on Equity) is lower than Sector ROE,roe-(return-on-equity)-is-lower-than-sector-roe,218479,SUCCESS,100,
Trendlyne,ROA (Return on Assets) less than Industry ROA,roa-(return-on-assets)-less-than-industry-roa,218492,SUCCESS,100,
Trendlyne,ROA (Return on Assets) higher than Sector ROA,roa-(return-on-assets)-higher-than-sector-roa,218484,SUCCESS,100,
Trendlyne,ROA (Return on Assets) less than Sector ROA,roa-(return-on-assets)-less-than-sector-roa,218488,SUCCESS,100,
Trendlyne,Stocks with PEG higher than Industry PEG,stocks-with-peg-higher-than-industry-peg,178572,SUCCESS,100,
Trendlyne,PEG greater than Industry PEG,peg-greater-than-industry-peg,258192,SUCCESS,100,
Trendlyne,PEG lower than Industry PEG,peg-lower-than-industry-peg,258198,SUCCESS,100,
Trendlyne,PEG higher than Sector PEG,peg-higher-than-sector-peg,258206,SUCCESS,100,
Trendlyne,PEG lower than Sector PEG,peg-lower-than-sector-peg,258205,SUCCESS,100,
Trendlyne,Dividend yield greater than industry dividend yield,dividend-yield-greater-than-industry-dividend-yield,258174,SUCCESS,100,
Trendlyne,Dividend yield less than industry dividend yield,dividend-yield-less-than-industry-dividend-yield,258175,SUCCESS,100,
Trendlyne,Dividend yield greater than sector dividend yield,dividend-yield-greater-than-sector-dividend-yield,258180,SUCCESS,100,
Trendlyne,Dividend yield less than sector dividend yield,dividend-yield-less-than-sector-dividend-yield,258176,SUCCESS,100,
Trendlyne,Quarterly Profit Growth YoY higher than Industry Profit Growth YoY,quarterly-profit-growth-yoy-higher-than-industry-profit-growth-yoy,222872,SUCCESS,100,
Trendlyne,Quarterly Profit Growth YoY higher than Sector Profit Growth YoY,quarterly-profit-growth-yoy-higher-than-sector-profit-growth-yoy,222869,SUCCESS,100,
Trendlyne,Annual Profit Growth higher than Industry Profit Growth,annual-profit-growth-higher-than-industry-profit-growth,218511,SUCCESS,100,
Trendlyne,Annual Profit Growth higher than Sector Profit Growth,annual-profit-growth-higher-than-sector-profit-growth,218498,SUCCESS,100,
Trendlyne,Quarterly Profit Growth YoY less than Industry Profit Growth YoY,quarterly-profit-growth-yoy-less-than-industry-profit-growth-yoy,222874,SUCCESS,100,
Trendlyne,Quarterly Profit Growth YoY less than Sector Profit Growth YoY,quarterly-profit-growth-yoy-less-than-sector-profit-growth-yoy,222870,SUCCESS,100,
Trendlyne,Annual Profit Growth less than Industry Profit Growth,annual-profit-growth-less-than-industry-profit-growth,218513,SUCCESS,100,
Trendlyne,Annual Profit Growth less than Sector Profit Growth,annual-profit-growth-less-than-sector-profit-growth,218510,SUCCESS,100,
Trendlyne,Quarter Revenue Growth YoY higher than Industry Revenue Growth,quarter-revenue-growth-yoy-higher-than-industry-revenue-growth,222877,SUCCESS,100,
Trendlyne,Quarter Revenue Growth YoY higher than Sector Revenue Growth,quarter-revenue-growth-yoy-higher-than-sector-revenue-growth,222875,SUCCESS,100,
Trendlyne,Annual Revenue Growth higher than Industry Revenue Growth,annual-revenue-growth-higher-than-industry-revenue-growth,222859,SUCCESS,100,
Trendlyne,Annual Revenue Growth higher than Sector Revenue Growth,annual-revenue-growth-higher-than-sector-revenue-growth,218517,SUCCESS,100,
Trendlyne,Quarter Revenue Growth YoY less than Industry Revenue Growth,quarter-revenue-growth-yoy-less-than-industry-revenue-growth,222879,SUCCESS,100,
Trendlyne,Quarter Revenue Growth YoY less than Sector Revenue Growth,quarter-revenue-growth-yoy-less-than-sector-revenue-growth,222876,SUCCESS,100,
Trendlyne,Annual Revenue Growth less than Industry Revenue Growth,annual-revenue-growth-less-than-industry-revenue-growth,222861,SUCCESS,100,
Trendlyne,Annual Revenue Growth lower than Sector Revenue Growth,annual-revenue-growth-lower-than-sector-revenue-growth,218535,SUCCESS,100,
Trendlyne,Relative Outperformance versus Sector over Day,relative-outperformance-versus-sector-over-day,371821,SUCCESS,100,
